id,target
735,0.03514
737,0.02741
738,0.03635
741,0.03698
742,0.03271
743,0.03705
746,0.03817
747,0.03772
749,0.03956
750,0.04569
752,0.03931
755,0.04318
757,0.03331
758,0.03459
759,0.03364
765,0.03680
766,0.02917
767,0.04719
768,0.03373
769,0.04256
770,0.03006
771,0.03482
772,0.02881
773,0.04776
775,0.03666
776,0.03890
778,0.03457
779,0.04173
780,0.03761
782,0.03704
783,0.04154
784,0.03573
785,0.03286
786,0.03624
788,0.04096
789,0.03479
792,0.04186
793,0.02962
794,0.03941
797,0.04575
798,0.02867
799,0.04085
800,0.03907
801,0.04646
802,0.04527
805,0.03525
807,0.03496
808,0.02983
811,0.03643
813,0.03234
814,0.03979
815,0.05427
816,0.04198
817,0.03349
819,0.02744
821,0.03060
823,0.03225
825,0.03944
826,0.02782
827,0.02836
828,0.02972
830,0.04136
831,0.04791
833,0.02879
834,0.06408
835,0.04694
836,0.03430
837,0.03916
838,0.05415
840,0.02978
842,0.03192
844,0.03711
845,0.05084
847,0.03937
848,0.04464
850,0.02980
851,0.03856
852,0.04906
853,0.05256
855,0.02926
856,0.04340
857,0.04051
859,0.04009
860,0.04302
862,0.04473
863,0.04484
864,0.03585
867,0.03401
868,0.03341
869,0.03003
871,0.03757
873,0.04427
875,0.04053
876,0.03873
877,0.03146
879,0.06110
880,0.03989
883,0.03576
884,0.03099
885,0.03361
886,0.03828
887,0.03563
888,0.03177
891,0.03997
893,0.03309
895,0.07328
897,0.03542
898,0.05094
901,0.03629
902,0.03379
904,0.04241
905,0.03361
907,0.04438
908,0.03844
909,0.03967
910,0.02939
911,0.03089
913,0.03692
914,0.03765
915,0.04978
916,0.03180
917,0.05152
919,0.03819
920,0.03246
923,0.03731
924,0.03190
925,0.03723
926,0.04067
928,0.03059
929,0.02530
932,0.04141
935,0.03658
936,0.04801
937,0.03687
938,0.03558
939,0.03488
940,0.03713
941,0.03296
944,0.04093
945,0.02992
946,0.03835
947,0.03169
949,0.03675
950,0.02832
952,0.03544
953,0.04094
955,0.03143
956,0.03057
957,0.03468
960,0.05001
961,0.03390
962,0.03168
963,0.03453
964,0.04395
967,0.03311
975,0.03622
976,0.04139
977,0.03190
978,0.04169
980,0.03333
985,0.04458
986,0.05174
987,0.03010
989,0.03323
992,0.03634
994,0.04068
995,0.03383
996,0.03332
997,0.04370
998,0.03263
999,0.04188
1000,0.03855
1004,0.03328
1005,0.04846
1006,0.03308
1007,0.05853
1010,0.03293
1011,0.04443
1012,0.03032
1013,0.03888
1014,0.03346
1016,0.04849
1018,0.04305
1019,0.03101
1020,0.03533
1022,0.04040
1023,0.03538
1024,0.03226
1025,0.03587
1029,0.04499
1031,0.03215
1032,0.02669
1033,0.03165
1034,0.04593
1035,0.04367
1036,0.03486
1037,0.03046
1038,0.03952
1039,0.03570
1041,0.03106
1043,0.03958
1049,0.05534
1050,0.05304
1051,0.03846
1052,0.03579
1053,0.03586
1054,0.04289
1056,0.05301
1057,0.04683
1060,0.04173
1061,0.03047
1062,0.03110
1063,0.04065
1064,0.05523
1065,0.02931
1066,0.06050
1068,0.04065
1073,0.04643
1075,0.02886
1079,0.03422
1081,0.03869
1083,0.06013
1085,0.03417
1086,0.03769
1087,0.03232
1088,0.03114
1089,0.04791
1090,0.04246
1091,0.04023
1092,0.04060
1095,0.04148
1098,0.04056
1099,0.03503
1100,0.04779
1101,0.04861
1103,0.04761
1104,0.04387
1106,0.03379
1107,0.03559
1108,0.04941
1109,0.03703
1113,0.03839
1114,0.04554
1116,0.03533
1117,0.03474
1118,0.03565
1119,0.04923
1120,0.03739
1121,0.03821
1122,0.04130
1123,0.03419
1125,0.03007
1126,0.03386
1127,0.02823
1128,0.04465
1129,0.03375
1130,0.04672
1132,0.03944
1133,0.04741
1136,0.02913
1137,0.03750
1140,0.04265
1142,0.03524
1144,0.04309
1145,0.03898
1146,0.03484
1148,0.04237
1150,0.03209
1151,0.03397
1153,0.04315
1154,0.03581
1155,0.03643
1156,0.04126
1157,0.03681
1158,0.03755
1160,0.02446
1161,0.04678
1167,0.03750
1168,0.02989
1170,0.04016
1171,0.03582
1173,0.03532
1174,0.03908
1175,0.04153
1176,0.03284
1177,0.02943
1178,0.04141
1179,0.03484
1180,0.03454
1181,0.03591
1182,0.03420
1183,0.03769
1185,0.03445
1188,0.03482
1189,0.02711
1190,0.04974
1191,0.03635
1192,0.03857
1194,0.03099
1197,0.03996
1198,0.03821
1199,0.03409
1200,0.03197
1203,0.06108
1204,0.03797
1207,0.03194
1208,0.04310
1209,0.04209
1210,0.05161
1211,0.03495
1213,0.03317
1214,0.03783
1215,0.03400
1216,0.05532
1217,0.03685
1218,0.03859
1219,0.03795
1223,0.03552
1225,0.03251
1226,0.03434
1228,0.04007
1229,0.03386
1231,0.03697
1232,0.05706
1233,0.03719
1235,0.03350
1238,0.03190
1239,0.04187
1240,0.03481
1241,0.03344
1242,0.03903
1243,0.03506
1244,0.02852
1246,0.04782
1249,0.03921
1250,0.02475
1252,0.03225
1254,0.03468
1255,0.03130
1256,0.03043
1257,0.03084
1258,0.03816
1259,0.04878
1260,0.04054
1262,0.03098
1263,0.02942
1264,0.03703
1265,0.04353
1266,0.02758
1269,0.04093
1270,0.03968
1271,0.02647
1272,0.04581
1273,0.03338
1274,0.03444
1277,0.03090
1278,0.03044
1281,0.03351
1282,0.04141
1283,0.02990
1284,0.03487
1285,0.04724
1286,0.04523
1289,0.03531
1291,0.03203
1292,0.04632
1293,0.04914
1294,0.04279
1295,0.04414
1297,0.02881
1298,0.03510
1301,0.03806
1304,0.04852
1305,0.02904
1307,0.04426
1308,0.03980
1309,0.04785
1313,0.05304
1314,0.03881
1316,0.03548
1317,0.03663
1318,0.04482
1320,0.03925
1321,0.02806
1322,0.03225
1323,0.03896
1325,0.03887
1330,0.03011
1331,0.03287
1334,0.03134
1337,0.03478
1339,0.03950
1340,0.03676
1341,0.03677
1343,0.03868
1344,0.03220
1347,0.03464
1348,0.03714
1350,0.02903
1351,0.03274
1355,0.03419
1356,0.04358
1357,0.03520
1358,0.03427
1360,0.03664
1363,0.03363
1364,0.03218
1366,0.03142
1367,0.04163
1368,0.04071
1369,0.04158
1370,0.03534
1375,0.03007
1376,0.02797
1378,0.04480
1379,0.03814
1380,0.03951
1384,0.02399
1385,0.03622
1386,0.04558
1388,0.03349
1389,0.02845
1391,0.04130
1392,0.03107
1393,0.03525
1395,0.03542
1396,0.03733
1399,0.03525
1400,0.04085
1401,0.03278
1404,0.03947
1405,0.03438
1406,0.05262
1407,0.02702
1409,0.03522
1411,0.03353
1414,0.04245
1415,0.03530
1416,0.03592
1418,0.04750
1419,0.03020
1420,0.03191
1422,0.04173
1424,0.03805
1426,0.03735
1427,0.03511
1428,0.03750
1429,0.04472
1431,0.03159
1432,0.04031
1434,0.04314
1435,0.03350
1439,0.03720
1440,0.03789
1441,0.03680
1442,0.03457
1446,0.03841
1447,0.04067
1451,0.03749
1452,0.03146
1454,0.03939
1457,0.02953
1458,0.04049
1459,0.03843
1461,0.03656
1462,0.03505
1465,0.05843
1468,0.04020
1470,0.03323
1471,0.03611
1472,0.03144
1476,0.03743
1482,0.03046
1485,0.04362
1486,0.04484
1487,0.04335
1489,0.04689
1492,0.03172
1494,0.03965
1495,0.03509
1497,0.03003
1499,0.03387
1500,0.03452
1501,0.03306
1505,0.04617
1507,0.03775
1509,0.04918
1511,0.03225
1513,0.03017
1514,0.03124
1515,0.04713
1517,0.05503
1520,0.05857
1522,0.03180
1523,0.03092
1524,0.05338
1526,0.04922
1527,0.02949
1528,0.03815
1531,0.03033
1533,0.04073
1534,0.03698
1535,0.04815
1538,0.03474
1541,0.04487
1542,0.04696
1543,0.03557
1546,0.03724
1548,0.03594
1549,0.04378
1550,0.03008
1551,0.03751
1553,0.04058
1558,0.04077
1560,0.03157
1561,0.02990
1562,0.03765
1565,0.03809
1566,0.03483
1567,0.02750
1568,0.03799
1569,0.04032
1570,0.03723
1573,0.03240
1576,0.03398
1577,0.03085
1579,0.04253
1580,0.05267
1581,0.03530
1584,0.03713
1586,0.02905
1587,0.03643
1590,0.03600
1591,0.03164
1594,0.04729
1595,0.02690
1596,0.03103
1601,0.03649
1605,0.04225
1607,0.04557
1608,0.03253
1610,0.03780
1611,0.04372
1612,0.03520
1616,0.04486
1617,0.04081
1618,0.03462
1620,0.03563
1621,0.03344
1623,0.03482
1624,0.03906
1625,0.03871
1626,0.04069
1628,0.04237
1630,0.04370
1632,0.03555
1633,0.04617
1635,0.03892
1637,0.03506
1638,0.03881
1639,0.04697
1640,0.03590
1643,0.04437
1644,0.04317
1645,0.03733
1647,0.03051
1649,0.02752
1651,0.03507
1652,0.03256
1654,0.03383
1655,0.03248
1656,0.04945
1658,0.04319
1660,0.03024
1661,0.03546
1662,0.03775
1663,0.03262
1664,0.03562
1665,0.05234
1668,0.04247
1669,0.03203
1673,0.04015
1674,0.05528
1675,0.02568
1676,0.03218
1677,0.03253
1679,0.03280
1682,0.04386
1683,0.03787
1685,0.04412
1687,0.03145
1689,0.03582
1690,0.03571
1694,0.03753
1696,0.03767
1697,0.03409
1699,0.04297
1700,0.04191
1701,0.02870
1702,0.03270
1704,0.03740
1705,0.04078
1708,0.03935
1710,0.03335
1712,0.02666
1719,0.03340
1720,0.03256
1722,0.03787
1723,0.03788
1724,0.04417
1725,0.03905
1726,0.04685
1727,0.03587
1728,0.03506
1732,0.03959
1733,0.05134
1734,0.03757
1735,0.04474
1739,0.03628
1740,0.03221
1741,0.04465
1742,0.03574
1743,0.03761
1744,0.04333
1746,0.03764
1750,0.05729
1753,0.03594
1755,0.03132
1758,0.03596
1760,0.03018
1763,0.03736
1765,0.02951
1766,0.03751
1769,0.03809
1771,0.03834
1772,0.03299
1775,0.03762
1776,0.02753
1778,0.03318
1780,0.03777
1781,0.03200
1783,0.03381
1785,0.02647
1788,0.03629
1791,0.05116
1793,0.03700
1794,0.03245
1796,0.02727
1797,0.03493
1798,0.04926
1800,0.06073
1803,0.03775
1804,0.03510
1810,0.03159
1812,0.03756
1813,0.03789
1816,0.03492
1817,0.03445
1818,0.03716
1819,0.03853
1820,0.02951
1821,0.03176
1822,0.02632
1823,0.02741
1826,0.02895
1827,0.04104
1828,0.03496
1829,0.03092
1830,0.03770
1831,0.04094
1834,0.02899
1836,0.03438
1839,0.04288
1841,0.02769
1846,0.03770
1847,0.02985
1850,0.04507
1852,0.04214
1853,0.04704
1854,0.04514
1855,0.03734
1857,0.03679
1858,0.03593
1860,0.03999
1863,0.04018
1866,0.03831
1868,0.04139
1869,0.04218
1870,0.02856
1874,0.02627
1875,0.02964
1877,0.03723
1878,0.02852
1879,0.03507
1881,0.03759
1882,0.04770
1885,0.03028
1886,0.03901
1887,0.04802
1888,0.02843
1889,0.03497
1890,0.03663
1891,0.04163
1892,0.03716
1894,0.03852
1895,0.05593
1896,0.04829
1897,0.03407
1898,0.04430
1901,0.03205
1904,0.03210
1905,0.05247
1906,0.03068
1907,0.04452
1908,0.04404
1910,0.03485
1911,0.03894
1914,0.03849
1916,0.02918
1919,0.03951
1920,0.05357
1921,0.03639
1922,0.03907
1923,0.03725
1924,0.04132
1926,0.03323
1928,0.02910
1929,0.04014
1931,0.03447
1932,0.03358
1933,0.03032
1934,0.03502
1935,0.03457
1936,0.04567
1937,0.03895
1939,0.03536
1940,0.04973
1942,0.03988
1944,0.03554
1945,0.03597
1946,0.04561
1947,0.03535
1948,0.03823
1954,0.03760
1955,0.05187
1956,0.03482
1958,0.03009
1961,0.03614
1963,0.02876
1967,0.04010
1968,0.03012
1970,0.02887
1971,0.03295
1973,0.04755
1979,0.04193
1980,0.04908
1982,0.02611
1984,0.03485
1986,0.03250
1987,0.05259
1989,0.05022
1990,0.03647
1991,0.04104
1993,0.02989
1994,0.03528
1995,0.03926
1996,0.03885
1999,0.03813
2001,0.04256
2002,0.03379
2005,0.03078
2006,0.03410
2008,0.03401
2009,0.02945
2011,0.02970
2012,0.04021
2013,0.03922
2015,0.03790
2017,0.03146
2019,0.02964
2020,0.03458
2022,0.03245
2023,0.03221
2024,0.02831
2026,0.03108
2027,0.04308
2028,0.03900
2029,0.03777
2030,0.04032
2032,0.04005
2033,0.05006
2035,0.03506
2036,0.03175
2037,0.04153
2038,0.04471
2039,0.03186
2040,0.04432
2041,0.03584
2042,0.04431
2043,0.04284
2044,0.03865
2046,0.04082
2047,0.03583
2048,0.03988
2049,0.03920
2050,0.03632
2054,0.03982
2061,0.03964
2063,0.04242
2064,0.03523
2065,0.04228
2067,0.04273
2068,0.02708
2069,0.03364
2070,0.03532
2072,0.03823
2073,0.03886
2075,0.03740
2076,0.03435
2077,0.03763
2078,0.03486
2079,0.02761
2081,0.04225
2082,0.05078
2085,0.03034
2086,0.04045
2087,0.03286
2088,0.05847
2089,0.03795
2091,0.03690
2092,0.04311
2093,0.04113
2094,0.03758
2095,0.03808
2096,0.04440
2097,0.03839
2099,0.03208
2100,0.05110
2103,0.04124
2104,0.03441
2105,0.03391
2106,0.03046
2107,0.03548
2110,0.03944
2113,0.03023
2114,0.04686
2115,0.04002
2118,0.04076
2119,0.05759
2120,0.04242
2121,0.03183
2123,0.02770
2124,0.04471
2128,0.05859
2129,0.05109
2131,0.04187
2132,0.03839
2133,0.04260
2134,0.03643
2137,0.04398
2140,0.03930
2141,0.03103
2142,0.03742
2146,0.03101
2148,0.04053
2149,0.04409
2151,0.04622
2152,0.03903
2153,0.04987
2154,0.04372
2155,0.04118
2158,0.03481
2159,0.05182
2160,0.03814
2161,0.03163
2164,0.03139
2166,0.03751
2167,0.03147
2170,0.05408
2171,0.05910
2172,0.03822
2173,0.03412
2175,0.04169
2177,0.03515
2178,0.04005
2179,0.04099
2180,0.03465
2182,0.03824
2183,0.03134
2184,0.03798
2186,0.03218
2187,0.03771
2188,0.03870
2189,0.03579
2191,0.03428
2192,0.05095
2194,0.03899
2196,0.04491
2197,0.04338
2198,0.03464
2199,0.03542
2200,0.03357
2201,0.03265
2202,0.03104
2205,0.02961
2206,0.03725
2207,0.03910
2208,0.03790
2212,0.04370
2215,0.03781
2216,0.03692
2217,0.03831
2218,0.03232
2220,0.04270
2221,0.04146
2223,0.04273
2225,0.03408
2226,0.04073
2231,0.03233
2232,0.03937
2233,0.04096
2234,0.03527
2235,0.03332
2236,0.03806
2237,0.04483
2239,0.03467
2240,0.03408
2242,0.03425
2247,0.02953
2248,0.03193
2250,0.04455
2251,0.03722
2255,0.04006
2257,0.02874
2258,0.04024
2259,0.05556
2260,0.03315
2261,0.04273
2263,0.04030
2265,0.03979
2266,0.03194
2267,0.04977
2268,0.03867
2269,0.03270
2270,0.05202
2271,0.04261
2272,0.03011
2273,0.04235
2275,0.03597
2276,0.04221
2277,0.03324
2278,0.04172
2279,0.04638
2282,0.05248
2285,0.04242
2286,0.03821
2289,0.03134
2294,0.04883
2296,0.03139
2297,0.04385
2299,0.03762
2300,0.05198
2301,0.04709
2302,0.03372
2305,0.04084
2306,0.04915
2307,0.03214
2308,0.03956
2310,0.04902
2312,0.04069
2316,0.04105
2317,0.03828
2319,0.04325
2320,0.03894
2322,0.03407
2323,0.03411
2324,0.02485
2326,0.03694
2327,0.02852
2328,0.05056
2329,0.03950
2331,0.03724
2335,0.03328
2338,0.02878
2339,0.05162
2340,0.03663
2341,0.02696
2342,0.04390
2345,0.04754
2349,0.03051
2350,0.03058
2351,0.04145
2353,0.04269
2354,0.04512
2355,0.04063
2356,0.03981
2357,0.05192
2359,0.03091
2360,0.04790
2361,0.03482
2362,0.04408
2364,0.04869
2366,0.03589
2368,0.03503
2369,0.04794
2370,0.03915
2372,0.04106
2376,0.02831
2381,0.04171
2383,0.03571
2384,0.03497
2385,0.04039
2386,0.03153
2388,0.03517
2390,0.03784
2392,0.03880
2394,0.04717
2395,0.04018
2396,0.03066
2397,0.03851
2399,0.03993
2401,0.02989
2402,0.02872
2403,0.04437
2405,0.05292
2406,0.04549
2407,0.05716
2408,0.02925
2410,0.02679
2412,0.04352
2415,0.04020
2417,0.03170
2418,0.03114
2420,0.04632
2421,0.04327
2425,0.04845
2426,0.02991
2427,0.03533
2428,0.03006
2429,0.03163
2434,0.03057
2435,0.02910
2436,0.04479
2437,0.03820
2438,0.04172
2439,0.03614
2441,0.03857
2443,0.03924
2444,0.03730
2445,0.04113
2446,0.04224
2449,0.04160
2452,0.04076
2453,0.04786
2454,0.03508
2455,0.03523
2456,0.05371
2457,0.03497
2460,0.05062
2461,0.03650
2463,0.03113
2465,0.03254
2466,0.03591
2468,0.04693
2469,0.05045
2471,0.03133
2472,0.04332
2473,0.04428
2474,0.03834
2475,0.03806
2476,0.03767
2477,0.03213
2478,0.03142
2480,0.04211
2483,0.03785
2484,0.03070
2486,0.05305
2488,0.03715
2489,0.03296
2490,0.02640
2495,0.04034
2496,0.03461
2497,0.04768
2498,0.03485
2503,0.03134
2505,0.03366
2506,0.03333
2507,0.04179
2508,0.04293
2509,0.02988
2514,0.03967
2515,0.04208
2521,0.04530
2522,0.03061
2523,0.02870
2524,0.04201
2526,0.03348
2527,0.03926
2529,0.03936
2530,0.03580
2531,0.03511
2532,0.03713
2534,0.04913
2535,0.03752
2536,0.02977
2537,0.04310
2539,0.03390
2542,0.03238
2545,0.04941
2546,0.04151
2548,0.03315
2549,0.03727
2550,0.03699
2552,0.03833
2554,0.04025
2555,0.04112
2558,0.03359
2560,0.04050
2563,0.03923
2564,0.03833
2565,0.03025
2571,0.04369
2574,0.04421
2575,0.03056
2576,0.03165
2577,0.04414
2578,0.03611
2579,0.04614
2581,0.04052
2582,0.03243
2583,0.03465
2585,0.03551
2586,0.04028
2587,0.03592
2591,0.03859
2592,0.03158
2594,0.03254
2595,0.03768
2597,0.03307
2598,0.05164
2599,0.04548
2600,0.04232
2602,0.04428
2603,0.03233
2605,0.03824
2606,0.03219
2607,0.03684
2608,0.03608
2609,0.03741
2610,0.04113
2611,0.03177
2613,0.03407
2615,0.02910
2616,0.04043
2621,0.03513
2623,0.03628
2624,0.03332
2625,0.03710
2626,0.03565
2627,0.03858
2628,0.03255
2629,0.03377
2630,0.02836
2631,0.04934
2633,0.05599
2634,0.04639
2635,0.03590
2636,0.03987
2638,0.03707
2639,0.03483
2640,0.03282
2642,0.03828
2643,0.04539
2646,0.03323
2647,0.05423
2648,0.04101
2649,0.03073
2650,0.03660
2652,0.03203
2654,0.03807
2658,0.03935
2659,0.03431
2660,0.04328
2661,0.04019
2662,0.03135
2663,0.04241
2665,0.04293
2666,0.03504
2667,0.03855
2668,0.03672
2671,0.03327
2673,0.04103
2674,0.03751
2675,0.03702
2676,0.04452
2677,0.03748
2678,0.03509
2681,0.03321
2683,0.02780
2685,0.04693
2687,0.03248
2690,0.05045
2692,0.03192
2693,0.02787
2694,0.04140
2695,0.03117
2696,0.04227
2697,0.04049
2698,0.05570
2699,0.03167
2701,0.03105
2702,0.04466
2703,0.04944
2705,0.03111
2711,0.03600
2715,0.03668
2720,0.03844
2721,0.03930
2722,0.03370
2724,0.05013
2726,0.03853
2729,0.02870
2730,0.03185
2731,0.03780
2732,0.03447
2733,0.03360
2734,0.05115
2736,0.03497
2738,0.03566
2739,0.03317
2740,0.03359
2741,0.04260
2743,0.03056
2746,0.04120
2747,0.03862
2750,0.04489
2751,0.04168
2752,0.03727
2753,0.02884
2755,0.04070
2756,0.03491
2757,0.02887
2761,0.03894
2763,0.04082
2764,0.03984
2765,0.02871
2767,0.04421
2769,0.04193
2772,0.03879
2774,0.03973
2776,0.03238
2777,0.02780
2778,0.03111
2782,0.03636
2783,0.03370
2786,0.03330
2790,0.03585
2791,0.03086
2792,0.04366
2793,0.03573
2794,0.03606
2795,0.03834
2796,0.04351
2797,0.03416
2800,0.04011
2801,0.03078
2802,0.03199
2804,0.03358
2805,0.03505
2807,0.03315
2808,0.04781
2811,0.04519
2812,0.03134
2813,0.03295
2814,0.06008
2815,0.03902
2817,0.03670
2819,0.03976
2821,0.03545
2825,0.04456
2828,0.03757
2829,0.03676
2831,0.03208
2832,0.03554
2834,0.04545
2835,0.03441
2836,0.03979
2837,0.04350
2838,0.04471
2840,0.03980
2841,0.03614
2842,0.03598
2843,0.03083
2845,0.03053
2847,0.03301
2848,0.03155
2850,0.04036
2851,0.04115
2854,0.03392
2856,0.03523
2857,0.03353
2858,0.03276
2859,0.03488
2862,0.04009
2864,0.02728
2865,0.04686
2866,0.03001
2867,0.03589
2868,0.03681
2869,0.03702
2871,0.03666
2872,0.03620
2873,0.03141
2874,0.03971
2875,0.03134
2878,0.03787
2882,0.03097
2883,0.05246
2886,0.03861
2887,0.03338
2888,0.04157
2889,0.03764
2892,0.03125
2893,0.03656
2895,0.03648
2897,0.03334
2898,0.04199
2899,0.04506
2903,0.03621
2906,0.03928
2907,0.02970
2909,0.03230
2913,0.03569
2915,0.04609
2916,0.03602
2917,0.03341
2918,0.03957
2921,0.03133
2924,0.04784
2925,0.04315
2928,0.05006
2929,0.03810
2931,0.05131
2932,0.04115
2934,0.03993
2936,0.05429
2937,0.03981
2939,0.03359
2940,0.04900
2941,0.03134
2942,0.03647
2943,0.04368
2946,0.03577
2947,0.03911
2949,0.03983
2952,0.03397
2953,0.03940
2954,0.04102
2956,0.02810
2960,0.03538
2962,0.04312
2964,0.03693
2965,0.03015
2966,0.05172
2967,0.03205
2968,0.04239
2971,0.03422
2972,0.04343
2973,0.03363
2975,0.05050
2976,0.03381
2977,0.04714
