id,target
813,0.02079
814,0.03028
815,0.06368
816,0.04515
817,0.02414
819,0.01731
821,0.02071
823,0.03105
825,0.04075
826,0.01441
827,0.02323
828,0.02256
830,0.03386
831,0.05976
833,0.01872
834,0.04686
835,0.03336
836,0.02787
837,0.03692
838,0.04615
840,0.02212
842,0.01669
844,0.03154
845,0.04062
847,0.03940
848,0.04525
850,0.04496
851,0.02374
852,0.03008
853,0.08448
855,0.02836
856,0.06619
857,0.03404
859,0.03536
860,0.06138
862,0.05687
863,0.05219
864,0.02478
867,0.02504
868,0.04098
869,0.01888
871,0.02676
873,0.04991
875,0.02983
876,0.04881
877,0.02274
879,0.03671
880,0.05013
883,0.03225
884,0.02167
885,0.02596
886,0.02368
887,0.03062
888,0.03255
891,0.04661
893,0.02041
895,0.03971
897,0.02426
898,0.09864
901,0.03937
902,0.04467
904,0.04163
905,0.02216
907,0.07282
908,0.04304
909,0.04808
910,0.02118
911,0.02295
913,0.05686
914,0.02557
915,0.06366
916,0.03540
917,0.02130
919,0.03174
920,0.02744
923,0.03263
924,0.01906
925,0.03307
926,0.03142
928,0.02432
929,0.01371
932,0.04127
935,0.03113
936,0.05953
937,0.02848
938,0.04134
939,0.02403
940,0.02869
941,0.02936
944,0.04478
945,0.01979
946,0.05387
947,0.03921
949,0.02139
950,0.02608
952,0.02569
953,0.02995
955,0.02049
956,0.03043
957,0.01868
960,0.02432
961,0.02918
962,0.04354
963,0.02330
964,0.05379
967,0.03679
975,0.04352
976,0.03420
977,0.03494
978,0.03440
980,0.02941
985,0.04488
986,0.04627
987,0.01434
989,0.03501
992,0.03491
994,0.04437
995,0.03162
996,0.01960
997,0.06403
998,0.01755
999,0.09768
1000,0.03254
1004,0.03134
1005,0.06265
1006,0.02977
1007,0.07686
1010,0.02875
1011,0.07471
1012,0.01468
1013,0.03149
1014,0.03309
1016,0.07349
1018,0.03594
1019,0.01745
1020,0.02497
1022,0.02270
1023,0.03008
1024,0.02216
1025,0.02832
1029,0.02916
1031,0.03674
1032,0.02587
1033,0.03464
1034,0.06041
1035,0.04358
1036,0.03943
1037,0.01600
1038,0.03795
1039,0.03063
1041,0.03882
1043,0.04056
1049,0.05767
1050,0.08850
1051,0.03642
1052,0.03537
1053,0.03274
1054,0.02905
1056,0.04809
1057,0.05450
1060,0.04280
1061,0.02332
1062,0.02746
1063,0.04134
1064,0.03372
1065,0.01766
1066,0.04427
1068,0.06764
1073,0.03923
1075,0.02277
1079,0.02003
1081,0.03755
1083,0.05043
1085,0.02131
1086,0.01646
1087,0.02038
1088,0.02639
1089,0.02490
1090,0.06713
1091,0.02965
1092,0.03947
1095,0.02853
1098,0.03483
1099,0.03738
1100,0.04527
1101,0.04059
1103,0.04951
1104,0.03321
1106,0.01807
1107,0.03466
1108,0.08182
1109,0.02114
1113,0.04619
1114,0.05166
1116,0.01757
1117,0.02887
1118,0.03505
1119,0.02826
1120,0.02340
1121,0.02979
1122,0.03091
1123,0.03481
1125,0.02432
1126,0.02616
1127,0.01616
1128,0.05980
1129,0.05988
1130,0.04246
1132,0.02978
1133,0.06448
1136,0.02163
1137,0.05842
1140,0.02870
1142,0.04343
1144,0.04157
1145,0.03703
1146,0.02130
1148,0.06032
1150,0.02046
1151,0.03247
1153,0.06700
1154,0.01972
1155,0.03828
1156,0.04004
1157,0.01972
1158,0.03904
1160,0.01611
1161,0.02583
1167,0.01903
1168,0.02320
1170,0.02639
1171,0.02901
1173,0.03498
1174,0.05273
1175,0.04811
1176,0.03552
1177,0.01923
1178,0.03376
1179,0.02076
1180,0.02410
1181,0.06715
1182,0.02060
1183,0.02801
1185,0.02321
1188,0.02465
1189,0.01628
1190,0.04392
1191,0.02730
1192,0.04623
1194,0.02270
1197,0.03062
1198,0.04802
1199,0.05007
1200,0.02463
1203,0.04229
1204,0.04452
1207,0.02552
1208,0.03318
1209,0.03713
1210,0.03991
1211,0.03051
1213,0.02652
1214,0.01991
1215,0.02176
1216,0.08240
1217,0.05873
1218,0.02442
1219,0.02021
1223,0.03286
1225,0.02341
1226,0.02627
1228,0.04550
1229,0.01916
1231,0.04485
1232,0.10191
1233,0.03336
1235,0.04909
1238,0.01857
1239,0.02034
1240,0.03782
1241,0.03758
1242,0.04770
1243,0.02725
1244,0.02026
1246,0.07606
1249,0.03861
1250,0.01570
1252,0.01791
1254,0.04188
1255,0.01732
1256,0.02184
1257,0.01665
1258,0.02495
1259,0.04497
1260,0.03505
1262,0.02284
1263,0.02541
1264,0.02483
1265,0.05157
1266,0.01537
1269,0.03812
1270,0.02579
1271,0.01548
1272,0.05569
1273,0.02905
1274,0.03027
1277,0.02460
1278,0.01881
1281,0.02682
1282,0.04960
1283,0.01816
1284,0.02642
1285,0.03110
1286,0.06576
1289,0.02089
1291,0.02838
1292,0.03719
1293,0.07410
1294,0.05448
1295,0.04849
1297,0.02033
1298,0.03460
1301,0.02604
1304,0.03671
1305,0.03376
1307,0.06232
1308,0.02113
1309,0.10156
1313,0.09953
1314,0.03699
1316,0.02308
1317,0.02571
1318,0.07295
1320,0.03121
1321,0.01636
1322,0.02656
1323,0.01950
1325,0.02897
1330,0.02692
1331,0.03723
1334,0.03915
1337,0.01532
1339,0.04112
1340,0.03357
1341,0.03216
1343,0.02005
1344,0.03221
1347,0.02706
1348,0.05609
1350,0.01753
1351,0.01821
1355,0.02365
1356,0.04147
1357,0.03735
1358,0.02944
1360,0.02452
1363,0.03045
1364,0.03175
1366,0.02245
1367,0.09291
1368,0.06717
1369,0.04099
1370,0.03499
1375,0.02945
1376,0.01670
1378,0.04791
1379,0.02759
1380,0.03219
1384,0.01105
1385,0.02520
1386,0.06151
1388,0.03712
1389,0.02720
1391,0.05021
1392,0.01466
1393,0.05363
1395,0.04087
1396,0.03802
1399,0.03503
1400,0.03609
1401,0.02455
1404,0.02336
1405,0.02149
1406,0.03183
1407,0.02035
1409,0.04733
1411,0.03724
1414,0.02938
1415,0.04224
1416,0.03925
1418,0.08100
1419,0.03746
1420,0.02505
1422,0.03827
1424,0.01726
1426,0.03299
1427,0.02958
1428,0.03835
1429,0.04515
1431,0.01849
1432,0.04227
1434,0.05340
1435,0.02734
1439,0.03609
1440,0.05086
1441,0.03790
1442,0.01780
1446,0.02194
1447,0.03686
1451,0.02547
1452,0.01880
1454,0.03145
1457,0.01634
1458,0.03596
1459,0.03355
1461,0.03206
1462,0.02819
1465,0.02334
1468,0.03750
1470,0.02367
1471,0.02192
1472,0.02950
1476,0.03138
1482,0.02032
1485,0.03157
1486,0.05042
1487,0.06089
1489,0.03711
1492,0.04045
1494,0.04996
1495,0.02233
1497,0.02576
1499,0.02514
1500,0.02849
1501,0.03680
1505,0.03715
1507,0.03098
1509,0.03623
1511,0.02040
1513,0.01600
1514,0.02725
1515,0.06326
1517,0.06561
1520,0.06347
1522,0.02677
1523,0.01858
1524,0.07747
1526,0.04183
1527,0.02080
1528,0.05266
1531,0.02001
1533,0.04915
1534,0.04686
1535,0.06903
1538,0.03847
1541,0.06515
1542,0.03044
1543,0.04062
1546,0.03530
1548,0.03299
1549,0.05555
1550,0.02415
1551,0.04851
1553,0.05597
1558,0.01910
1560,0.02795
1561,0.02820
1562,0.03011
1565,0.03605
1566,0.03195
1567,0.02035
1568,0.03365
1569,0.02664
1570,0.02812
1573,0.02396
1576,0.03005
1577,0.02092
1579,0.05003
1580,0.07472
1581,0.04681
1584,0.01989
1586,0.02500
1587,0.02576
1590,0.02688
1591,0.02993
1594,0.03867
1595,0.01504
1596,0.02400
1601,0.04302
1605,0.06933
1607,0.07066
1608,0.02628
1610,0.03260
1611,0.05727
1612,0.03783
1616,0.03998
1617,0.04385
1618,0.02335
1620,0.02588
1621,0.02690
1623,0.02592
1624,0.02652
1625,0.02928
1626,0.03674
1628,0.04756
1630,0.03280
1632,0.02957
1633,0.03575
1635,0.03027
1637,0.03012
1638,0.05874
1639,0.03895
1640,0.03406
1643,0.05523
1644,0.03936
1645,0.03821
1647,0.01859
1649,0.01709
1651,0.03316
1652,0.02985
1654,0.03771
1655,0.02459
1656,0.04773
1658,0.05249
1660,0.02194
1661,0.02702
1662,0.04851
1663,0.02259
1664,0.02783
1665,0.08859
1668,0.04759
1669,0.03381
1673,0.04771
1674,0.03948
1675,0.01270
1676,0.03567
1677,0.02271
1679,0.04523
1682,0.04267
1683,0.03827
1685,0.04799
1687,0.01382
1689,0.04490
1690,0.02254
1694,0.02930
1696,0.02937
1697,0.03467
1699,0.04637
1700,0.06273
1701,0.01819
1702,0.02658
1704,0.04063
1705,0.04287
1708,0.03123
1710,0.02982
1712,0.02010
1719,0.03474
1720,0.02169
1722,0.03475
1723,0.04917
1724,0.04492
1725,0.05199
1726,0.04848
1727,0.03368
1728,0.02984
1732,0.02784
1733,0.04959
1734,0.03169
1735,0.04265
1739,0.02684
1740,0.03340
1741,0.05215
1742,0.04607
1743,0.03646
1744,0.05411
1746,0.03217
1750,0.04226
1753,0.03347
1755,0.05094
1758,0.02993
1760,0.01566
1763,0.02242
1765,0.01636
1766,0.03814
1769,0.03031
1771,0.02577
1772,0.02218
1775,0.02943
1776,0.01717
1778,0.03078
1780,0.03825
1781,0.02273
1783,0.02157
1785,0.02431
1788,0.05139
1791,0.03782
1793,0.04289
1794,0.03518
1796,0.02819
1797,0.03461
1798,0.06240
1800,0.05093
1803,0.06564
1804,0.03477
1810,0.02171
1812,0.02238
1813,0.04567
1816,0.02508
1817,0.03271
1818,0.03605
1819,0.04750
1820,0.04071
1821,0.01983
1822,0.02139
1823,0.02565
1826,0.02933
1827,0.05111
1828,0.03138
1829,0.02128
1830,0.03958
1831,0.02816
1834,0.01506
1836,0.03992
1839,0.03236
1841,0.01674
1846,0.03111
1847,0.02763
1850,0.04566
1852,0.06716
1853,0.04019
1854,0.05721
1855,0.03095
1857,0.05077
1858,0.02781
1860,0.03249
1863,0.04773
1866,0.03304
1868,0.03336
1869,0.02999
1870,0.01361
1874,0.01452
1875,0.01792
1877,0.05424
1878,0.02110
1879,0.03096
1881,0.02244
1882,0.03824
1885,0.02274
1886,0.03533
1887,0.05431
1888,0.02385
1889,0.03838
1890,0.04411
1891,0.04250
1892,0.03516
1894,0.03480
1895,0.03817
1896,0.04549
1897,0.02027
1898,0.06665
1901,0.02111
1904,0.02101
1905,0.02486
1906,0.01985
1907,0.05262
1908,0.06360
1910,0.03464
1911,0.03247
1914,0.02778
1916,0.02765
1919,0.03253
1920,0.07704
1921,0.02537
1922,0.03405
1923,0.04545
1924,0.05379
1926,0.03607
1928,0.01472
1929,0.03612
1931,0.02551
1932,0.02818
1933,0.01753
1934,0.03073
1935,0.03018
1936,0.03349
1937,0.03641
1939,0.04711
1940,0.05813
1942,0.03029
1944,0.04021
1945,0.03603
1946,0.05272
1947,0.01832
1948,0.05106
1954,0.02209
1955,0.06865
1956,0.02087
1958,0.01871
1961,0.04235
1963,0.02632
1967,0.01866
1968,0.02215
1970,0.01886
1971,0.01886
1973,0.06099
1979,0.03660
1980,0.02636
1982,0.01734
1984,0.03264
1986,0.02122
1987,0.08696
1989,0.02526
1990,0.06074
1991,0.03882
1993,0.03965
1994,0.03196
1995,0.04237
1996,0.03432
1999,0.02505
2001,0.02807
2002,0.01951
2005,0.03901
2006,0.03865
2008,0.03733
2009,0.02425
2011,0.02036
2012,0.04272
2013,0.02379
2015,0.05177
2017,0.01976
2019,0.01954
2020,0.04404
2022,0.03215
2023,0.02178
2024,0.01761
2026,0.02055
2027,0.04183
2028,0.02423
2029,0.03486
2030,0.04747
2032,0.03194
2033,0.02716
2035,0.02497
2036,0.01843
2037,0.04640
2038,0.04950
2039,0.02455
2040,0.09763
2041,0.01871
2042,0.08342
2043,0.06723
2044,0.02965
2046,0.05236
2047,0.02513
2048,0.05508
2049,0.04503
2050,0.02329
2054,0.03945
2061,0.03081
2063,0.06238
2064,0.03565
2065,0.03794
2067,0.04671
2068,0.01580
2069,0.02744
2070,0.02929
2072,0.02141
2073,0.03688
2075,0.01834
2076,0.03491
2077,0.02397
2078,0.03712
2079,0.01448
2081,0.03330
2082,0.08463
2085,0.02152
2086,0.04886
2087,0.03275
2088,0.07443
2089,0.03375
2091,0.03169
2092,0.06372
2093,0.03988
2094,0.02218
2095,0.03082
2096,0.06750
2097,0.01899
2099,0.02680
2100,0.08502
2103,0.03824
2104,0.03056
2105,0.02396
2106,0.03378
2107,0.03217
2110,0.04740
2113,0.02814
2114,0.05329
2115,0.04432
2118,0.02919
2119,0.03496
2120,0.04243
2121,0.02554
2123,0.01861
2124,0.04065
2128,0.08046
2129,0.06947
2131,0.08815
2132,0.02492
2133,0.04138
2134,0.04143
2137,0.04792
2140,0.03248
2141,0.02145
2142,0.03012
2146,0.02524
2148,0.03580
2149,0.03966
2151,0.07754
2152,0.03367
2153,0.06950
2154,0.03615
2155,0.03659
2158,0.02247
2159,0.07042
2160,0.02532
2161,0.02522
2164,0.03487
2166,0.02987
2167,0.03030
2170,0.05366
2171,0.06373
2172,0.02298
2173,0.02932
2175,0.03853
2177,0.03425
2178,0.04569
2179,0.04382
2180,0.03790
2182,0.03153
2183,0.02520
2184,0.02617
2186,0.02122
2187,0.03851
2188,0.01665
2189,0.04716
2191,0.02224
2192,0.08573
2194,0.02747
2196,0.05397
2197,0.03014
2198,0.01602
2199,0.02743
2200,0.02250
2201,0.01811
2202,0.03298
2205,0.02211
2206,0.02355
2207,0.03229
2208,0.03020
2212,0.03636
2215,0.03914
2216,0.04402
2217,0.03166
2218,0.03608
2220,0.04757
2221,0.09207
2223,0.04391
2225,0.02476
2226,0.04866
2231,0.02244
2232,0.04488
2233,0.03648
2234,0.02483
2235,0.01973
2236,0.02279
2237,0.04913
2239,0.05032
2240,0.03141
2242,0.03830
2247,0.02207
2248,0.01975
2250,0.01874
2251,0.04215
2255,0.05222
2257,0.01956
2258,0.05383
2259,0.04139
2260,0.01737
2261,0.03072
2263,0.02600
2265,0.02791
2266,0.03530
2267,0.11117
2268,0.02398
2269,0.02761
2270,0.03120
2271,0.04871
2272,0.02091
2273,0.05687
2275,0.02171
2276,0.03713
2277,0.04081
2278,0.06227
2279,0.04865
2282,0.03535
2285,0.02764
2286,0.03539
2289,0.02272
2294,0.09585
2296,0.02462
2297,0.03683
2299,0.05429
2300,0.04167
2301,0.05147
2302,0.01942
2305,0.02440
2306,0.05521
2307,0.02036
2308,0.04720
2310,0.07453
2312,0.04854
2316,0.06468
2317,0.03437
2319,0.05162
2320,0.03741
2322,0.03001
2323,0.02809
2324,0.01524
2326,0.03887
2327,0.01646
2328,0.05216
2329,0.05079
2331,0.02082
2335,0.03533
2338,0.01402
2339,0.07405
2340,0.02780
2341,0.02472
2342,0.05331
2345,0.06567
2349,0.01907
2350,0.02537
2351,0.03620
2353,0.07082
2354,0.05933
2355,0.04847
2356,0.03891
2357,0.04808
2359,0.02296
2360,0.02826
2361,0.03312
2362,0.04312
2364,0.02716
2366,0.02775
2368,0.01918
2369,0.05019
2370,0.04133
2372,0.04302
2376,0.02338
2381,0.02906
2383,0.03509
2384,0.03167
2385,0.03987
2386,0.02999
2388,0.03050
2390,0.04892
2392,0.03198
2394,0.07212
2395,0.02111
2396,0.02065
2397,0.02620
2399,0.08901
2401,0.02102
2402,0.02001
2403,0.05775
2405,0.08185
2406,0.05639
2407,0.06851
2408,0.01428
2410,0.01486
2412,0.03791
2415,0.04192
2417,0.02730
2418,0.02912
2420,0.03225
2421,0.06563
2425,0.07799
2426,0.02142
2427,0.02401
2428,0.01852
2429,0.03097
2434,0.04662
2435,0.02035
2436,0.02598
2437,0.03035
2438,0.03379
2439,0.02150
2441,0.04846
2443,0.04054
2444,0.03216
2445,0.04090
2446,0.04112
2449,0.02856
2452,0.02990
2453,0.07817
2454,0.02703
2455,0.05039
2456,0.02937
2457,0.03474
2460,0.06779
2461,0.03134
2463,0.02448
2465,0.01877
2466,0.02804
2468,0.03004
2469,0.06924
2471,0.01743
2472,0.04401
2473,0.02785
2474,0.04912
2475,0.02313
2476,0.02150
2477,0.03295
2478,0.03526
2480,0.02539
2483,0.02532
2484,0.01915
2486,0.06267
2488,0.02313
2489,0.02967
2490,0.01754
2495,0.03038
2496,0.03627
2497,0.05895
2498,0.03530
2503,0.02215
2505,0.02563
2506,0.03224
2507,0.04718
2508,0.11184
2509,0.02055
2514,0.04403
2515,0.04388
2521,0.04923
2522,0.01808
2523,0.02093
2524,0.04266
2526,0.03548
2527,0.03784
2529,0.05303
2530,0.02160
2531,0.03559
2532,0.04595
2534,0.05887
2535,0.02018
2536,0.01108
2537,0.02211
2539,0.02166
2542,0.02912
2545,0.02753
2546,0.03698
2548,0.02193
2549,0.02188
2550,0.02376
2552,0.02370
2554,0.06308
2555,0.02704
2558,0.02475
2560,0.05146
2563,0.02485
2564,0.06470
2565,0.02865
2571,0.05599
2574,0.06926
2575,0.03440
2576,0.02613
2577,0.05432
2578,0.02816
2579,0.05621
2581,0.04221
2582,0.02409
2583,0.03455
2585,0.02098
2586,0.03205
2587,0.04421
2591,0.02867
2592,0.02028
2594,0.02397
2595,0.04682
2597,0.04186
2598,0.05104
2599,0.03933
2600,0.05993
2602,0.04982
2603,0.02353
2605,0.02252
2606,0.01907
2607,0.03002
2608,0.04006
2609,0.02266
2610,0.06190
2611,0.02311
2613,0.02627
2615,0.01909
2616,0.04180
2621,0.03364
2623,0.03117
2624,0.04831
2625,0.03140
2626,0.04350
2627,0.02861
2628,0.03327
2629,0.04453
2630,0.01660
2631,0.07379
2633,0.02328
2634,0.07671
2635,0.02150
2636,0.02525
2638,0.02667
2639,0.02329
2640,0.02380
2642,0.02587
2643,0.03286
2646,0.03041
2647,0.05165
2648,0.05886
2649,0.02144
2650,0.04271
2652,0.02265
2654,0.02750
2658,0.02829
2659,0.01821
2660,0.03621
2661,0.03778
2662,0.02812
2663,0.03470
2665,0.03138
2666,0.01679
2667,0.02785
2668,0.02261
2671,0.02597
2673,0.03142
2674,0.04128
2675,0.03415
2676,0.04982
2677,0.04898
2678,0.02641
2681,0.03618
2683,0.01895
2685,0.08280
2687,0.02387
2690,0.10438
2692,0.01863
2693,0.01554
2694,0.01972
2695,0.02044
2696,0.07925
2697,0.06132
2698,0.17272
2699,0.02882
2701,0.02525
2702,0.03872
2703,0.05745
2705,0.03660
2711,0.02460
2715,0.04343
2720,0.05372
2721,0.06261
2722,0.03304
2724,0.04597
2726,0.02228
2729,0.01822
2730,0.02326
2731,0.03300
2732,0.02520
2733,0.02082
2734,0.03748
2736,0.02938
2738,0.01545
2739,0.03082
2740,0.02384
2741,0.04545
2743,0.01349
2746,0.04630
2747,0.03810
2750,0.03409
2751,0.04200
2752,0.02875
2753,0.02336
2755,0.06204
2756,0.03034
2757,0.02903
2761,0.02603
2763,0.05260
2764,0.07102
2765,0.01584
2767,0.04212
2769,0.05236
2772,0.02393
2774,0.02343
2776,0.02721
2777,0.01290
2778,0.02627
2782,0.03919
2783,0.02825
2786,0.02460
2790,0.03986
2791,0.02082
2792,0.02569
2793,0.02181
2794,0.03603
2795,0.03632
2796,0.04793
2797,0.02480
2800,0.03974
2801,0.02780
2802,0.03154
2804,0.02231
2805,0.03194
2807,0.02927
2808,0.04701
2811,0.05602
2812,0.03164
2813,0.04154
2814,0.08472
2815,0.03734
2817,0.04555
2819,0.03156
2821,0.03064
2825,0.06901
2828,0.03271
2829,0.02588
2831,0.02425
2832,0.02226
2834,0.05025
2835,0.03091
2836,0.04357
2837,0.10208
2838,0.05461
2840,0.05303
2841,0.02327
2842,0.03178
2843,0.02254
2845,0.03059
2847,0.02996
2848,0.02141
2850,0.02942
2851,0.05245
2854,0.01903
2856,0.02953
2857,0.03367
2858,0.01940
2859,0.02888
2862,0.03873
2864,0.01821
2865,0.07060
2866,0.02346
2867,0.02292
2868,0.02953
2869,0.03547
2871,0.01852
2872,0.01879
2873,0.02762
2874,0.02084
2875,0.02817
2878,0.04906
2882,0.02988
2883,0.04294
2886,0.02066
2887,0.03809
2888,0.05256
2889,0.02775
2892,0.02311
2893,0.05573
2895,0.02560
2897,0.02031
2898,0.03216
2899,0.05095
2903,0.03600
2906,0.03869
2907,0.02750
2909,0.02277
2913,0.03112
2915,0.01858
2916,0.03247
2917,0.04140
2918,0.02565
2921,0.02522
2924,0.03172
2925,0.08815
2928,0.09772
2929,0.04986
2931,0.08907
2932,0.04398
2934,0.05299
2936,0.05909
2937,0.05303
2939,0.03848
2940,0.07497
2941,0.03041
2942,0.02352
2943,0.04921
2946,0.02987
2947,0.02282
2949,0.03163
2952,0.04760
2953,0.05333
2954,0.03584
2956,0.01511
2960,0.03197
2962,0.06385
2964,0.02962
2965,0.02652
2966,0.07652
2967,0.04409
2968,0.05241
2971,0.04219
2972,0.03906
2973,0.04428
2975,0.04936
2976,0.02792
2977,0.05629
